Date,Open,High,Low,Close,Adj Close,Volume
12-05-16,43.529999,43.639999,42.790001,43.130001,40.73914,307900
13-05-16,43.57,44.48,43.560001,43.650002,41.230312,613200
16-05-16,43.73,44.02,43.529999,43.619999,41.201977,446300
17-05-16,42.779999,42.889999,42.009998,42.080002,39.747337,454800
18-05-16,42.119999,42.700001,41.66,41.84,39.520653,416200
19-05-16,41.73,41.799999,40.110001,40.52,38.273823,1007000
20-05-16,41.200001,41.32,40.759998,41.029999,38.75555,355600
23-05-16,40.48,40.740002,40.049999,40.099998,38.359516,245700
24-05-16,40.939999,41.52,40.869999,41.330002,39.536133,728300
25-05-16,42.220001,42.349998,41.82,42,40.177048,389600
26-05-16,42.110001,42.299999,41.669998,41.900002,40.08139,209700
27-05-16,42.049999,42.110001,41.549999,41.98,40.157917,211700
31-05-16,42.389999,42.669998,42.25,42.43,40.588383,440900
01-06-16,42.349998,42.619999,42.060001,42.540001,40.693615,562600
02-06-16,42.709999,43.540001,42.580002,43.529999,41.64064,496500
03-06-16,43,43.240002,42.75,43.18,41.305832,614500
06-06-16,42.650002,43.18,42.630001,42.98,41.114513,351500
07-06-16,43.540001,44.43,43.540001,44.299999,42.377228,494700
08-06-16,43.98,44.200001,43.630001,43.700001,41.803265,184900
09-06-16,43.150002,43.689999,43.099998,43.5,41.611946,330700
10-06-16,42.150002,42.279999,41.869999,42.16,40.330101,665700
13-06-16,40.970001,41.529999,40.91,41.380001,39.583958,884900
14-06-16,40.950001,41.25,40.91,41.150002,39.363945,367100
15-06-16,40.830002,42.060001,40.830002,41.650002,39.842243,425900
16-06-16,40.57,41.459999,40.400002,41.400002,39.603092,522900
17-06-16,41.599998,42.360001,41.560001,42.139999,40.31097,268000
20-06-16,43.419998,43.52,42.98,43.009998,41.143208,436100
21-06-16,43.369999,43.380001,42.470001,42.599998,40.751007,259500
22-06-16,43.110001,43.200001,42.119999,42.169998,40.339668,523800
23-06-16,43.540001,43.793999,43.119999,43.779999,41.879791,479100
24-06-16,40.669998,41.349998,40.5,40.59,38.828251,1136800
27-06-16,39.709999,39.709999,38.709999,38.880001,37.192474,1103600
28-06-16,40.02,40.639999,39.73,40.099998,38.359516,671900
29-06-16,39.919998,40.43,39.786999,40.09,38.349953,865400
30-06-16,40.380001,41.02,40.049999,40.93,39.153488,516300
01-07-16,41.709999,41.849998,41.25,41.48,39.679623,322700
05-07-16,40.93,40.970001,39.799999,39.990002,38.254295,597900
06-07-16,38.900002,40.099998,38.799999,40.09,38.349953,767200
07-07-16,39.799999,40.23,39.490002,39.540001,37.823822,475600
08-07-16,40.959999,41.959999,40.740002,41.25,39.459602,697800
11-07-16,42.34,42.360001,41.970001,42.029999,40.205742,433200
12-07-16,42.84,42.970001,42.560001,42.57,40.722305,339800
13-07-16,42.700001,42.73,41.880001,42.080002,40.253582,327100
14-07-16,42.709999,42.990002,42.549999,42.810001,40.951893,230200
15-07-16,42.540001,42.59,42.349998,42.369999,40.530983,127000
18-07-16,42.279999,42.669998,42.060001,42.209999,40.377937,444600
19-07-16,41.810001,42.349998,41.779999,42.139999,40.31097,210000
20-07-16,42.290001,42.349998,42.000999,42.139999,40.31097,249400
21-07-16,42.259998,42.846001,42.25,42.68,40.82753,529300
22-07-16,42.82,43,42.66,42.919998,41.057117,234600
25-07-16,43.18,43.619999,42.939999,43.470001,41.583244,347500
26-07-16,43.259998,43.860001,43.259998,43.599998,41.7076,214700
27-07-16,44.810001,45,44.439999,44.77,42.826824,626700
28-07-16,44.759998,44.77,43.66,44.189999,42.271996,515200
29-07-16,45.049999,45.18,44.669998,45.169998,43.209457,748400
01-08-16,45.029999,45.82,44.849998,45.779999,43.792988,961500
02-08-16,45.599998,47.080002,45,46.509998,44.491299,1898400
03-08-16,46.43,47.23,46.380001,46.889999,44.854805,777900
04-08-16,46.709999,47.040001,46.375,46.66,44.634789,493800
05-08-16,47,47.09,46.799999,46.880001,44.845238,316500
08-08-16,47.389999,47.549999,47.080002,47.450001,45.390499,1460500
09-08-16,47.52,47.82,47.209999,47.459999,45.400066,406600
10-08-16,47.93,48.119999,47.740002,47.950001,45.868801,356500
11-08-16,48.07,48.209999,47.82,48.049999,45.964455,212500
12-08-16,48.360001,48.599998,48.259998,48.41,46.308834,313000
15-08-16,48.41,48.700001,48.41,48.68,46.567112,149400
16-08-16,47.880001,48.119999,47.57,47.93,45.849667,331600
17-08-16,47.619999,48.389999,47.57,48.380001,46.280132,505400
18-08-16,48.060001,48.66,47.959999,48.66,46.547981,340700
19-08-16,47.43,48.400002,47.349998,48.400002,46.299267,609300
22-08-16,47.759998,48.560001,47.73,48.41,46.308834,470200
23-08-16,48.880001,49.110001,48.639999,49.110001,46.978447,498200
24-08-16,48.5,48.650002,48.369999,48.529999,46.423626,305100
25-08-16,48.040001,48.43,48.040001,48.400002,46.299267,246700
26-08-16,48.349998,48.939999,48.259998,48.740002,46.624512,884500
29-08-16,48.400002,48.779999,48.150002,48.669998,46.557545,331000
30-08-16,48.389999,48.599998,48.349998,48.549999,46.442757,392800
31-08-16,48.189999,48.490002,47.959999,48.139999,46.050549,729200
01-09-16,48.27,48.59,47.93,48.32,46.22274,305900
02-09-16,48.25,48.59,48.060001,48.5,46.394928,428300
06-09-16,48.25,48.720001,48.25,48.669998,46.557545,364200
07-09-16,49.549999,50.09,49.299999,49.759998,47.600235,389400
08-09-16,49.099998,49.709999,48.939999,49.470001,47.32283,368900
09-09-16,49.220001,49.290001,48.200001,48.200001,46.107948,486800
12-09-16,47.360001,48.755001,47.299999,48.639999,46.528847,377700
13-09-16,48.110001,48.369999,47.419998,47.580002,45.514866,278300
14-09-16,47.52,47.860001,47.400002,47.470001,45.409634,161400
15-09-16,46.950001,47.98,46.889999,47.849998,45.773132,215100
16-09-16,46.549999,46.799999,46.389999,46.650002,44.625225,485100
19-09-16,47.560001,47.93,47.509998,47.73,45.658348,204900
20-09-16,47.490002,47.639999,47.259998,47.57,45.505291,202700
21-09-16,48.549999,49.16,48.299999,49.099998,46.968884,472600
22-09-16,50.43,50.619999,50.209999,50.529999,48.336815,684600
23-09-16,50.650002,50.959999,50.169998,50.220001,48.040276,472300
26-09-16,50.220001,50.389999,50.060001,50.34,48.155064,352500
27-09-16,50.080002,50.650002,49.865002,50.119999,47.944614,353400
28-09-16,50.650002,51.540001,50.59,51.490002,49.255154,731000
29-09-16,51.490002,51.599998,50.43,50.77,48.566402,331700
30-09-16,51.419998,52.18,51.16,51.869999,49.618652,699900
03-10-16,51.919998,52.110001,51.75,52.060001,49.800411,347800
04-10-16,52.549999,52.970001,52.235001,52.669998,50.383934,425500
05-10-16,53.310001,53.66,53,53.639999,51.311829,647000
06-10-16,53.290001,53.490002,53.110001,53.150002,50.843102,436700
07-10-16,53.32,53.560001,53.130001,53.490002,51.168346,339000
10-10-16,54.18,54.330002,53.630001,53.84,51.503147,240000
11-10-16,53.419998,53.540001,52.93,53.32,51.005722,327100
12-10-16,53.099998,53.580002,52.919998,53.509998,51.187473,564700
13-10-16,52.889999,53.130001,52.389999,52.509998,50.230877,1170100
14-10-16,52.849998,53.009998,52.630001,52.720001,50.431767,818600
17-10-16,52.75,52.759998,52.09,52.209999,49.943901,361200
18-10-16,52.73,52.77,51.939999,52.400002,50.125656,365600
19-10-16,52.009998,52.689999,51.950001,52.549999,50.269146,204800
20-10-16,52.48,52.950001,52.380001,52.779999,50.489159,216200
21-10-16,52.02,52.599998,51.990002,52.599998,50.316971,155100
24-10-16,52.830002,53.349998,52.82,53.25,50.938763,364100
25-10-16,52.990002,53.049999,52.580002,53.009998,50.709179,269200
26-10-16,52.790001,53.290001,52.650002,53.110001,50.804832,323000
27-10-16,53.119999,53.16,52.75,53,50.699615,217400
28-10-16,52.630001,53.189999,52.540001,52.869999,50.575253,231200
31-10-16,52.73,52.84,52.259998,52.77,50.479595,213600
01-11-16,53.09,53.099998,51.02,51.310001,49.082962,520700
02-11-16,51.139999,51.709999,50.900002,51.310001,49.082962,418900
03-11-16,50.970001,51.34,50.459999,50.5,48.308121,352700
04-11-16,50.43,51.439999,50.389999,51.07,48.853382,554100
07-11-16,53.52,54.990002,53.110001,54.889999,52.50758,896800
08-11-16,54.43,54.77,54.150002,54.419998,52.057972,837000
09-11-16,53.990002,54.299999,53.689999,54.209999,51.857086,641900
10-11-16,53.459999,54.209999,52.830002,53.529999,51.206608,750800
11-11-16,53.380001,54.889999,53.18,54.470001,52.105808,942000
14-11-16,53.57,54.220001,53.18,53.259998,50.948326,1007200
15-11-16,52.779999,54.240002,52.759998,54.09,51.742298,435200
16-11-16,53.150002,53.93,53.130001,53.470001,51.149208,449000
17-11-16,53.23,53.549999,53.09,53.290001,50.977028,263500
18-11-16,53.189999,53.23,52.720001,52.759998,50.470024,382600
21-11-16,53.200001,53.619999,53.16,53.43,51.110947,237700
22-11-16,53.830002,54.419998,53.75,54.310001,51.952755,323600
23-11-16,53.139999,53.889999,53.029999,53.700001,51.369228,239800
25-11-16,54.689999,54.939999,54.48,54.779999,52.402351,288600
28-11-16,54,54.34,53.709999,53.77,51.436192,240700
29-11-16,53.82,54.990002,53.82,54.740002,52.36409,622700
30-11-16,54.939999,54.990002,54.110001,54.119999,51.771,602900
01-12-16,54.009998,54.650002,53.939999,54.470001,52.105808,514700
02-12-16,54.200001,54.529999,53.939999,54.09,51.742298,627600
05-12-16,55.029999,55.82,54.93,55.59,53.177193,699900
06-12-16,55.07,56.07,55.07,56.040001,53.607662,409900
07-12-16,56.32,57.110001,56.32,56.950001,54.478165,721600
08-12-16,56.66,56.970001,56.439999,56.77,54.305984,456600
09-12-16,56.82,56.950001,56.779999,56.880001,54.411205,271600
12-12-16,57.07,57.32,56.485001,56.860001,54.392078,383700
13-12-16,57.040001,57.990002,57.029999,57.790001,55.281708,434400
14-12-16,58,58.470001,57.830002,57.869999,55.358231,1213200
15-12-16,57.880001,58.299999,57.700001,58.139999,55.616516,469300
16-12-16,58.099998,58.560001,58.080002,58.349998,55.817398,517500
19-12-16,58.34,58.860001,58.34,58.669998,56.123508,431500
20-12-16,58.130001,58.650002,58.040001,58.599998,56.056549,384700
21-12-16,58.599998,58.810001,58.009998,58.029999,55.511288,327400
22-12-16,58.52,58.599998,57.400002,57.740002,55.233879,337700
23-12-16,58.439999,58.509998,58.150002,58.330002,55.798271,339200
27-12-16,58.41,58.540001,58.18,58.290001,55.76001,130700
28-12-16,58.150002,58.27,57.689999,57.75,55.243446,173600
29-12-16,58.16,58.290001,57.630001,57.790001,55.281708,190600
30-12-16,58.439999,58.459999,57.955002,58.139999,55.616516,303800
03-01-17,59.16,59.259998,58.349998,58.939999,56.381794,546700
04-01-17,58.84,59.48,58.790001,59.41,56.831394,373000
05-01-17,59.439999,59.880001,59.341,59.360001,56.783562,304800
06-01-17,58.970001,59.16,58.810001,58.939999,56.381794,280500
09-01-17,57.77,58.5,57.560001,58.279999,55.750435,409300
10-01-17,58.98,59.18,58.740002,58.98,56.420059,345400
11-01-17,59,59.490002,58.849998,59.41,56.831394,289700
12-01-17,60.57,60.634998,58.009998,59.279999,56.707035,825500
13-01-17,60.099998,60.257,59.52,59.830002,57.233166,376800
17-01-17,59.66,59.91,59.59,59.82,57.223595,317700
18-01-17,60,60.099998,59.740002,59.900002,57.300125,238900
19-01-17,59.860001,60.490002,59.860001,60.459999,57.835819,255800
20-01-17,60.310001,60.5,60.009998,60.349998,57.730591,205500
23-01-17,61.07,61.279999,60.93,61.080002,58.428909,581800
24-01-17,62.459999,62.759998,61.98,62.68,59.959469,828000
25-01-17,62.779999,62.919998,62.27,62.560001,59.844677,511400
26-01-17,61.939999,62.380001,61.759998,61.860001,59.175056,377600
27-01-17,62.029999,62.139999,61.82,62.009998,59.318542,230700
30-01-17,60.919998,61.220001,60.66,60.939999,58.294983,446000
31-01-17,60.939999,62.686001,60.939999,62.130001,59.433338,732800
01-02-17,62.5,62.59,61.669998,62.139999,59.442905,372700
02-02-17,65.010002,65.120003,64.199997,64.610001,61.805695,896700
03-02-17,65.489998,65.809998,65.410004,65.699997,62.848389,713300
06-02-17,64.330002,64.900002,64.25,64.580002,61.777004,447200
07-02-17,64.470001,64.68,64.300003,64.5,61.70047,362400
08-02-17,64.209999,65.300003,64.120003,65.199997,62.370087,281500
09-02-17,65.199997,65.199997,64.580002,64.769997,61.958744,289600
10-02-17,64.540001,65.330002,64.400002,65.220001,62.389225,383700
13-02-17,66,66.379997,65.809998,66.169998,63.297985,445500
14-02-17,66.360001,66.57,66.040001,66.190002,63.317127,323600
15-02-17,65.230003,66.029999,65.190002,66.010002,63.144932,363500
16-02-17,66.470001,66.739998,65.980003,66.040001,63.173626,586400
17-02-17,65.440002,65.639999,65.190002,65.589996,62.743156,290500
21-02-17,65.25,65.699997,65.169998,65.580002,62.733597,295300
22-02-17,64.82,66,64.760002,65.879997,63.020569,307800
23-02-17,66.43,66.570999,65.639999,65.669998,62.819683,391500
24-02-17,65.260002,65.449997,64.760002,65.089996,62.264858,408800
27-02-17,65.440002,66.089996,65.419998,65.82,62.963184,376500
28-02-17,65.25,65.730003,64.980003,65.059998,62.236156,373300
01-03-17,65.599998,66.239998,65.580002,65.870003,63.011005,302500
02-03-17,65.870003,66.18,65.790001,65.970001,63.106667,473100
03-03-17,66.080002,66.459999,65.830002,66.269997,63.393642,348400
06-03-17,65.75,65.760002,65.010002,65.209999,62.37965,302300
07-03-17,65.300003,65.739998,64.940002,65.589996,62.743156,374600
08-03-17,65.919998,65.940002,65.43,65.480003,62.637943,198900
09-03-17,65.360001,65.779999,65.050003,65.169998,62.341389,369200
10-03-17,65.540001,65.860001,65.379997,65.730003,62.877087,326400
13-03-17,66.129997,66.629997,66.099998,66.339996,63.460602,508200
14-03-17,66.260002,66.589996,66.110001,66.309998,63.431911,384500
15-03-17,66.860001,67.989998,66.660004,67.860001,64.914635,711500
16-03-17,69.160004,69.5,68.93,69.339996,66.330391,496000
17-03-17,69.279999,69.279999,68.400002,68.43,65.459892,293400
20-03-17,68.559998,68.709999,67.989998,68,65.048553,342100
21-03-17,68.669998,68.739998,67.07,67.089996,64.178055,526100
22-03-17,68.019997,68.389999,67.720001,68.18,65.220741,538700
23-03-17,69.559998,71.080002,69.489998,70.720001,67.650497,818800
24-03-17,72.169998,72.220001,71.18,71.580002,68.473175,634300
27-03-17,73.400002,74.120003,73.150002,73.93,70.721176,901900
28-03-17,74.5,74.959999,74.389999,74.860001,71.610802,841300
29-03-17,74.68,74.989998,74.550003,74.849998,71.601242,432800
30-03-17,74.07,74.559998,73.919998,74.449997,71.218597,383500
31-03-17,74.110001,74.620003,74.07,74.360001,71.132507,311200
03-04-17,74.599998,74.660004,73.309998,73.720001,70.520287,582000
04-04-17,73.720001,73.910004,73.43,73.599998,70.405495,541500
05-04-17,73.510002,73.629997,72.389999,72.419998,69.276703,514100
06-04-17,72.860001,72.910004,72.480003,72.610001,69.458473,329800
07-04-17,72.110001,72.260002,71.889999,71.889999,68.769714,391100
10-04-17,71.889999,72.25,71.82,71.93,68.807983,291200
11-04-17,72.080002,72.290001,71.309998,71.839996,68.721878,425200
12-04-17,71.830002,71.940002,71.559998,71.660004,68.549706,450300
13-04-17,71.470001,71.75,69.589996,70.629997,67.564415,489500
17-04-17,70.870003,71.540001,70.849998,71.32,68.224449,239600
18-04-17,70.540001,71.029999,70.349998,70.589996,67.526138,317800
19-04-17,71.529999,71.769997,71.194,71.260002,68.167068,874800
20-04-17,72.330002,72.43,71.400002,71.400002,68.30098,498400
21-04-17,71.32,71.32,70.779999,70.82,67.746155,311700
24-04-17,72.889999,73.519997,72.389999,73.339996,70.837944,965500
25-04-17,73.629997,74.43,73.587997,74.150002,71.620308,706400
26-04-17,74.879997,75.309998,74.759003,74.900002,72.344734,464200
27-04-17,75.669998,75.809998,75.190002,75.620003,73.040176,385000
28-04-17,75.5,75.82,75.18,75.199997,72.634499,281500
01-05-17,75.650002,75.879997,75.25,75.709999,73.127098,300200
02-05-17,75.82,75.93,75.099998,75.559998,72.982208,479700
03-05-17,75.360001,76.110001,75.330002,76.019997,73.426514,803200
04-05-17,78.629997,81.739998,78.519997,81.459999,78.680931,1862500
05-05-17,81.68,82.529999,81.410004,82.480003,79.666138,786500
08-05-17,82.129997,82.970001,81.669998,82.720001,79.897949,881000
09-05-17,83.5,85.510002,83.480003,84.459999,81.578583,1329400
10-05-17,84.089996,84.440002,83.860001,84,81.13427,582400
11-05-17,82.790001,83.290001,82.150002,82.980003,80.149086,649000
12-05-17,82.559998,84.400002,82.495003,84.129997,81.25985,568900
15-05-17,84.279999,85.129997,84.209999,84.900002,82.003578,485000
16-05-17,84.589996,85.18,84.419998,84.589996,81.704147,447100
17-05-17,84.830002,85.019997,82.730003,82.769997,79.946243,748800
18-05-17,82.559998,84.57,82.330002,84.220001,81.346779,437200
19-05-17,83.669998,83.93,83.050003,83.330002,80.487137,622700
22-05-17,83.459999,84.419998,83.440002,84.349998,81.472336,398800
23-05-17,84.029999,84.900002,83.960999,84.790001,81.897324,722600
24-05-17,84.440002,85.25,84.330002,85.089996,82.187088,616300
25-05-17,85.120003,85.760002,85.120003,85.699997,82.776276,383200
26-05-17,85.010002,85.610001,84.959999,85.5,82.583099,450500
30-05-17,85.269997,85.760002,85.199997,85.489998,82.573448,444000
31-05-17,86.309998,86.739998,85.809998,86.720001,83.76149,422800
01-06-17,87.190002,89.089996,87.089996,88.599998,85.577354,783500
02-06-17,90.43,90.839996,89.5,90.589996,87.499458,762200
05-06-17,90.120003,90.639999,90.010002,90.440002,87.354576,348600
06-06-17,90,91.139999,89.919998,90.510002,87.422188,328000
07-06-17,90.400002,90.980003,90.029999,90.57,87.480141,410900
08-06-17,91.709999,91.919998,90.709999,91.849998,88.716476,489600
09-06-17,91.639999,91.940002,89.160004,89.449997,86.398354,849200
12-06-17,89.019997,89.089996,87.43,87.75,84.75634,1021900
13-06-17,88.839996,88.989998,87.910004,88.190002,85.181335,586200
14-06-17,88.720001,88.830002,87.889999,88.419998,85.403488,397400
15-06-17,85.82,87.68,85.360001,87.550003,84.563171,830900
16-06-17,88.550003,88.82,87.862999,88.029999,85.026802,414800
19-06-17,89.279999,89.93,89.059998,89.779999,86.717087,556800
20-06-17,89.43,89.589996,88.610001,88.739998,85.712563,361500
21-06-17,89.110001,89.389999,88.605003,89.18,86.137573,240300
22-06-17,89.07,89.900002,88.889999,89.389999,86.340393,237100
23-06-17,88.980003,89.32,88.349998,89.18,86.137573,272800
26-06-17,89.370003,89.910004,88.410004,88.830002,85.7995,255600
27-06-17,88.309998,88.309998,87.239998,87.309998,84.33136,351100
28-06-17,87.190002,87.910004,86.870003,87.769997,84.775658,455900
29-06-17,86.389999,86.440002,85.230003,85.949997,83.017746,605600
30-06-17,86.639999,86.940002,85.739998,86.019997,83.085365,352700
03-07-17,86.339996,86.949997,85.809998,85.809998,82.882523,399500
05-07-17,84.989998,86.470001,84.379997,86.290001,83.346153,680500
06-07-17,85.480003,86.050003,85.080002,85.699997,82.776276,375300
07-07-17,85.279999,86.309998,85.059998,86.089996,83.152985,364300
10-07-17,86.089996,88.919998,86.089996,88.510002,85.490425,422700
11-07-17,89.349998,90.839996,89.07,90.589996,87.499458,1130900
12-07-17,90.470001,93.18,90.379997,92.879997,89.711334,1394900
13-07-17,92.529999,93,92.190002,92.760002,89.595421,515600
14-07-17,92.739998,94,92.410004,93.900002,90.696533,513600
17-07-17,93.339996,93.980003,93.160004,93.75,90.551643,507100
18-07-17,93.550003,95.169998,93.440002,95.150002,91.903885,830200
19-07-17,95.239998,97.620003,95.230003,97.620003,94.289627,1533000
20-07-17,99.160004,100.080002,98.605003,99.989998,96.578758,1520700
21-07-17,99.290001,100.199997,98.209999,100.019997,96.60775,1040900
24-07-17,100.199997,101.75,100.019997,101.620003,98.15316,1050100
25-07-17,101.139999,101.410004,100.230003,101.400002,97.940674,995300
26-07-17,102.889999,105.660004,102.889999,105.410004,101.813866,1403600
27-07-17,105.699997,105.739998,103.010002,104.040001,100.490593,1564900
28-07-17,104.870003,107,104.639999,105.769997,102.161575,1127800
31-07-17,105.720001,106.010002,103.970001,105.190002,101.601364,904400
01-08-17,108.779999,109.779999,107.760002,108.32,104.62458,2099400
02-08-17,106,111.459999,103.169998,110.470001,106.701233,3332200
03-08-17,108.68,109.650002,107.589996,108.339996,104.643898,1243600
04-08-17,108.669998,109.699997,108.400002,109.150002,105.426262,704500
07-08-17,109.349998,110.889999,109.330002,110.559998,106.788155,406500
08-08-17,111.43,111.769997,110.305,110.660004,106.884766,491000
09-08-17,110.110001,111.330002,109.910004,111.260002,107.464294,335500
10-08-17,110.190002,110.330002,108.5,108.669998,104.962646,738700
11-08-17,106.589996,107.839996,106.169998,107.580002,103.909828,748000
14-08-17,108.559998,110.349998,108.449997,110.050003,106.29557,524600
15-08-17,110.580002,110.839996,109.610001,110.260002,106.498398,257900
16-08-17,110.519997,111.18,110.440002,110.949997,107.164856,376300
17-08-17,110.739998,111.010002,109.25,109.25,105.522858,504800
18-08-17,110,112.019997,109.510002,111.529999,107.725067,672900
21-08-17,110.419998,112.919998,110.370003,112.849998,109.000038,916000
22-08-17,112.889999,115.639999,112.849998,115.18,111.250542,945800
23-08-17,115.099998,116.379997,114.93,115.620003,111.675537,677900
24-08-17,115.900002,115.989998,114.010002,114.169998,110.275002,761600
25-08-17,114.589996,115.029999,113.995003,114,110.110802,455000
28-08-17,114.029999,114.120003,113.230003,113.830002,109.946602,402900
29-08-17,113.309998,113.980003,113.160004,113.760002,109.878998,711900
30-08-17,114.559998,114.870003,114.199997,114.599998,110.690346,668000
31-08-17,113.790001,114.769997,113.720001,114.489998,110.584091,666600
01-09-17,114.919998,117.660004,114.900002,116.760002,112.776642,773200
05-09-17,115.919998,116.940002,115.449997,116.160004,112.197121,525200
06-09-17,118.089996,118.099998,116.370003,116.849998,112.863579,401100
07-09-17,111.209999,111.599998,107.309998,108.589996,104.885361,3455300
08-09-17,110.449997,110.540001,108.959999,109.360001,105.629097,1406500
11-09-17,110.809998,111.540001,110.389999,111.480003,107.676773,771100
12-09-17,111.470001,111.620003,109.620003,109.940002,106.189323,517800
13-09-17,109.809998,110.050003,108.330002,108.800003,105.088203,565500
14-09-17,109.32,109.434998,108.419998,109.230003,105.50354,551400
15-09-17,110.589996,110.739998,109.610001,110.050003,106.29557,555000
18-09-17,111.75,112.760002,111.309998,112.330002,108.497772,582400
19-09-17,112.910004,113.940002,112.75,113.489998,109.618202,534000
20-09-17,113.279999,113.68,112.010002,113.010002,109.154579,326400
21-09-17,113.050003,113.830002,112.889999,113.57,109.69548,210500
22-09-17,112.93,113.849998,112.580002,113.470001,109.598892,271200
25-09-17,112.940002,113.019997,109.68,110.139999,106.382492,767800
26-09-17,110.139999,110.620003,108.440002,108.980003,105.262062,766600
27-09-17,109.199997,110.93,109.050003,110.580002,106.807495,461100
28-09-17,109.720001,110.239998,109.404999,110.029999,106.276245,253600
29-09-17,110.029999,110.970001,109.915001,110.480003,106.710892,283300
02-10-17,110.760002,112.839996,110.760002,112.43,108.594368,308000
03-10-17,112.580002,114.5,112.510002,114.330002,110.429543,612700
04-10-17,114.019997,114.75,113.522003,114.449997,110.545456,459400
05-10-17,114.139999,114.470001,112.889999,113.169998,109.30912,306100
06-10-17,111.959999,112.720001,111.209999,112.599998,108.758568,482900
09-10-17,112.690002,116.559998,112.655998,114.830002,110.912483,940400
10-10-17,116.300003,116.300003,114.970001,115.669998,111.723831,546700
11-10-17,116.330002,117.129997,116.095001,116.519997,112.54483,377800
12-10-17,115.970001,116.440002,115.57,116.089996,112.129501,305300
13-10-17,115.809998,116.419998,114.879997,114.959999,111.038063,344900
16-10-17,114.900002,117.824997,114.449997,116.809998,112.824944,784000
17-10-17,115.949997,116.489998,115.349998,115.769997,111.820419,443500
18-10-17,116.199997,116.875999,115.629997,116.559998,112.583466,284600
19-10-17,114.739998,116.089996,113.629997,115.910004,111.95565,416200
20-10-17,115.040001,115.260002,114.375,114.599998,110.690346,425100
23-10-17,114.709999,114.989998,113.660004,113.709999,109.830696,228500
24-10-17,114.720001,115.529999,114.400002,114.589996,110.680664,444800
25-10-17,115.540001,116.300003,113.849998,114.720001,110.806244,702600
26-10-17,115.309998,115.470001,114.669998,115.07,111.144302,257100
27-10-17,116.059998,116.129997,115.169998,115.589996,111.646561,354100
30-10-17,116.629997,117.43,116.404999,117.18,113.182312,500900
31-10-17,118,120.360001,117.980003,119.68,115.597038,1021100
01-11-17,121,121.139999,119.879997,120,115.906105,643800
02-11-17,118.489998,119.169998,115.519997,117.110001,113.114708,1338600
03-11-17,118.25,118.360001,117.360001,117.43,113.42379,497400
06-11-17,117.190002,117.75,116.459999,117.25,113.249931,473800
07-11-17,116.519997,116.519997,114.150002,114.889999,110.970444,525100
08-11-17,113.440002,113.440002,110.480003,112.800003,108.951744,719300
09-11-17,110.82,110.82,108.791,109.440002,105.706375,945400
10-11-17,109.779999,109.989998,109.07,109.559998,105.822281,525200
13-11-17,110.199997,111.040001,110.139999,110.440002,106.672264,1038700
14-11-17,110.18,110.235001,109.199997,109.910004,106.160339,343300
15-11-17,108.32,109.120003,107.580002,108.510002,104.80809,400600
16-11-17,109.650002,110.330002,109.419998,110.019997,106.266586,261100
17-11-17,109.639999,109.879997,108.870003,109.169998,105.44558,342500
20-11-17,109.915001,110.889999,109.839996,110.18,106.421127,274500
21-11-17,111.709999,112.330002,111.370003,111.489998,107.686432,348100
22-11-17,111.980003,112.308998,111.285004,111.82,108.00518,217700
24-11-17,113.169998,114.019997,113.099998,113.709999,109.830696,164100
27-11-17,112.75,112.959999,111.779999,111.800003,107.985863,346900
28-11-17,112.580002,112.724998,111.510002,111.699997,107.889267,492300
29-11-17,111.809998,111.919998,107.416,108.400002,104.701866,989200
30-11-17,108.709999,109.087997,107.610001,108.599998,104.89502,490200
01-12-17,107.599998,108.209999,106,107.470001,103.803589,489700
04-12-17,107.029999,107.117996,103.849998,104.339996,100.780357,981400
05-12-17,104.459999,105.629997,104.169998,104.169998,100.616158,663400
06-12-17,104.779999,105.25,104.190002,104.57,101.002518,424900
07-12-17,104.209999,105.113998,104.010002,104.629997,101.060471,349400
08-12-17,106.239998,106.519997,105.800003,105.839996,102.229195,428600
11-12-17,106.669998,106.970001,106.389999,106.440002,102.808723,511500
12-12-17,106,107.379997,105.93,106.650002,103.011559,651100
13-12-17,106.650002,107.140999,105.800003,105.800003,102.190559,733000
14-12-17,106.449997,107.089996,104.889999,105.019997,101.437164,348800
15-12-17,104.849998,104.860001,103.900002,104.379997,100.819,692200
18-12-17,105.489998,107.029999,105.489998,106.709999,103.069511,401700
19-12-17,105.739998,106.290001,105.410004,105.470001,101.871811,302100
20-12-17,105.800003,105.870003,105.290001,105.559998,101.95874,198500
21-12-17,105.400002,106.580002,105.260002,106.209999,102.586563,483300
22-12-17,105.440002,106.800003,105.440002,106.540001,102.905312,235300
26-12-17,106.540001,107.970001,106,106.980003,103.330299,284600
27-12-17,106.150002,107.099998,106.150002,106.800003,103.156441,183800
28-12-17,106.360001,106.870003,106.294998,106.75,103.108154,277200
29-12-17,105.949997,106.059998,104.809998,104.839996,101.263313,254900
02-01-18,104.120003,105.379997,103.650002,105.150002,101.562729,546800
03-01-18,106.339996,107.389999,106.339996,107.169998,103.513817,426500
04-01-18,112.610001,112.639999,111.019997,111.309998,107.512573,882800
05-01-18,112.739998,113.019997,112.029999,112.129997,108.304596,408100
08-01-18,112.82,113.610001,112.580002,113.519997,109.647179,451200
09-01-18,115,115.050003,113.650002,114.32,110.419891,369300
10-01-18,114,114.769997,113.800003,114.269997,110.37159,282800
11-01-18,115.919998,117.449997,115.919998,117.160004,113.16301,632100
12-01-18,118.589996,118.68,117.419998,117.839996,113.819801,392900
